"Origin_airport","Destination_airport","Origin_city","Destination_city","Passengers","Seats","Flights","Distance","Fly_date","Origin_population","Destination_population","Org_airport_lat","Org_airport_long","Dest_airport_lat","Dest_airport_long"
"PDX","RDM","Portland, OR","Bend, OR",0,0,22,116,2004-06-01,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",3810,5180,140,116,2004-02-01,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",0,0,21,116,2004-01-01,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",0,0,23,116,2004-05-01,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",4605,6845,185,116,2004-07-01,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",2578,4170,139,116,2004-04-01,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",2931,4350,145,116,2004-06-01,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",0,0,21,116,2004-01-01,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",3400,4958,134,116,2004-01-01,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",5186,6845,185,116,2005-08-01,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",2781,4650,155,116,2005-08-01,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
"PDX","RDM","Portland, OR","Bend, OR",66,70,1,116,2005-02-01,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
