,specialty_group,practice_region,month,groupsize
1710,GPs,Normandie,2019-04-01,371
1711,GPs,Normandie,2019-05-01,386
1712,GPs,Normandie,2019-06-01,412
1713,GPs,Normandie,2019-07-01,433
1714,GPs,Normandie,2019-08-01,435
1715,GPs,Normandie,2019-09-01,455
1716,GPs,Normandie,2019-10-01,470
1717,GPs,Normandie,2019-11-01,483
1718,GPs,Normandie,2019-12-01,498
1719,GPs,Normandie,2020-01-01,525
1720,GPs,Normandie,2020-02-01,554
1721,GPs,Normandie,2020-03-01,616
1722,GPs,Normandie,2020-04-01,648
1723,GPs,Normandie,2020-05-01,671
1724,GPs,Normandie,2020-06-01,686
1725,GPs,Normandie,2020-07-01,704
1726,GPs,Normandie,2020-08-01,702
1727,GPs,Normandie,2020-09-01,709
1728,GPs,Normandie,2020-10-01,719
1729,GPs,Normandie,2020-11-01,743
1730,GPs,Normandie,2020-12-01,768
1731,GPs,Normandie,2021-01-01,792
1732,GPs,Normandie,2021-02-01,811
1733,GPs,Normandie,2021-03-01,821
1734,GPs,Normandie,2021-04-01,834
1735,GPs,Normandie,2021-05-01,839
1736,GPs,Normandie,2021-06-01,854
1737,GPs,Normandie,2021-07-01,866
1738,GPs,Normandie,2021-08-01,878
1739,GPs,Normandie,2021-09-01,914
1740,GPs,Normandie,2021-10-01,919
1741,GPs,Normandie,2021-11-01,923
1742,GPs,Normandie,2021-12-01,948
1743,GPs,Normandie,2022-01-01,953
1744,GPs,Normandie,2022-02-01,947
1745,GPs,Nouvelle-Aquitaine,2018-01-01,255
1746,GPs,Nouvelle-Aquitaine,2018-02-01,270
1747,GPs,Nouvelle-Aquitaine,2018-03-01,283
1748,GPs,Nouvelle-Aquitaine,2018-04-01,305
1749,GPs,Nouvelle-Aquitaine,2018-05-01,326
1750,GPs,Nouvelle-Aquitaine,2018-06-01,340
1751,GPs,Nouvelle-Aquitaine,2018-07-01,353
1752,GPs,Nouvelle-Aquitaine,2018-08-01,354
1753,GPs,Nouvelle-Aquitaine,2018-09-01,422
1754,GPs,Nouvelle-Aquitaine,2018-10-01,532
1755,GPs,Nouvelle-Aquitaine,2018-11-01,605
1756,GPs,Nouvelle-Aquitaine,2018-12-01,661
1757,GPs,Nouvelle-Aquitaine,2019-01-01,682
1758,GPs,Nouvelle-Aquitaine,2019-02-01,701
1759,GPs,Nouvelle-Aquitaine,2019-03-01,749
1760,GPs,Nouvelle-Aquitaine,2019-04-01,769
1761,GPs,Nouvelle-Aquitaine,2019-05-01,781
1762,GPs,Nouvelle-Aquitaine,2019-06-01,813
1763,GPs,Nouvelle-Aquitaine,2019-07-01,836
1764,GPs,Nouvelle-Aquitaine,2019-08-01,837
1765,GPs,Nouvelle-Aquitaine,2019-09-01,891
1766,GPs,Nouvelle-Aquitaine,2019-10-01,931
1767,GPs,Nouvelle-Aquitaine,2019-11-01,951
1768,GPs,Nouvelle-Aquitaine,2019-12-01,1000
1769,GPs,Nouvelle-Aquitaine,2020-01-01,1055
1770,GPs,Nouvelle-Aquitaine,2020-02-01,1076
1771,GPs,Nouvelle-Aquitaine,2020-03-01,1199
1772,GPs,Nouvelle-Aquitaine,2020-04-01,1233
1773,GPs,Nouvelle-Aquitaine,2020-05-01,1239
1774,GPs,Nouvelle-Aquitaine,2020-06-01,1260
1775,GPs,Nouvelle-Aquitaine,2020-07-01,1283
1776,GPs,Nouvelle-Aquitaine,2020-08-01,1282
1777,GPs,Nouvelle-Aquitaine,2020-09-01,1306
1778,GPs,Nouvelle-Aquitaine,2020-10-01,1343
1779,GPs,Nouvelle-Aquitaine,2020-11-01,1380
1780,GPs,Nouvelle-Aquitaine,2020-12-01,1423
1781,GPs,Nouvelle-Aquitaine,2021-01-01,1449
1782,GPs,Nouvelle-Aquitaine,2021-02-01,1491
1783,GPs,Nouvelle-Aquitaine,2021-03-01,1514
1784,GPs,Nouvelle-Aquitaine,2021-04-01,1553
1785,GPs,Nouvelle-Aquitaine,2021-05-01,1579
1786,GPs,Nouvelle-Aquitaine,2021-06-01,1598
1787,GPs,Nouvelle-Aquitaine,2021-07-01,1629
1788,GPs,Nouvelle-Aquitaine,2021-08-01,1642
1789,GPs,Nouvelle-Aquitaine,2021-09-01,1741
1790,GPs,Nouvelle-Aquitaine,2021-10-01,1761
1791,GPs,Nouvelle-Aquitaine,2021-11-01,1766
1792,GPs,Nouvelle-Aquitaine,2021-12-01,1792
1793,GPs,Nouvelle-Aquitaine,2022-01-01,1808
1794,GPs,Nouvelle-Aquitaine,2022-02-01,1801
1795,GPs,Occitanie,2018-01-01,247
1796,GPs,Occitanie,2018-02-01,263
1797,GPs,Occitanie,2018-03-01,278
1798,GPs,Occitanie,2018-04-01,299
1799,GPs,Occitanie,2018-05-01,331
1800,GPs,Occitanie,2018-06-01,350
1801,GPs,Occitanie,2018-07-01,385
1802,GPs,Occitanie,2018-08-01,396
1803,GPs,Occitanie,2018-09-01,580
1804,GPs,Occitanie,2018-10-01,732
1805,GPs,Occitanie,2018-11-01,845
1806,GPs,Occitanie,2018-12-01,915
1807,GPs,Occitanie,2019-01-01,934
1808,GPs,Occitanie,2019-02-01,963
1809,GPs,Occitanie,2019-03-01,1004
1810,GPs,Occitanie,2019-04-01,1019
1811,GPs,Occitanie,2019-05-01,1024
1812,GPs,Occitanie,2019-06-01,1054
1813,GPs,Occitanie,2019-07-01,1080
1814,GPs,Occitanie,2019-08-01,1077
1815,GPs,Occitanie,2019-09-01,1116
1816,GPs,Occitanie,2019-10-01,1162
1817,GPs,Occitanie,2019-11-01,1213
1818,GPs,Occitanie,2019-12-01,1256
1819,GPs,Occitanie,2020-01-01,1274
1820,GPs,Occitanie,2020-02-01,1292
1821,GPs,Occitanie,2020-03-01,1397
1822,GPs,Occitanie,2020-04-01,1445
1823,GPs,Occitanie,2020-05-01,1474
1824,GPs,Occitanie,2020-06-01,1518
1825,GPs,Occitanie,2020-07-01,1526
1826,GPs,Occitanie,2020-08-01,1524
1827,GPs,Occitanie,2020-09-01,1563
1828,GPs,Occitanie,2020-10-01,1590
1829,GPs,Occitanie,2020-11-01,1625
1830,GPs,Occitanie,2020-12-01,1662
1831,GPs,Occitanie,2021-01-01,1680
1832,GPs,Occitanie,2021-02-01,1712
1833,GPs,Occitanie,2021-03-01,1743
1834,GPs,Occitanie,2021-04-01,1777
1835,GPs,Occitanie,2021-05-01,1792
1836,GPs,Occitanie,2021-06-01,1826
1837,GPs,Occitanie,2021-07-01,1862
1838,GPs,Occitanie,2021-08-01,1875
1839,GPs,Occitanie,2021-09-01,1964
1840,GPs,Occitanie,2021-10-01,1968
1841,GPs,Occitanie,2021-11-01,1970
1842,GPs,Occitanie,2021-12-01,1981
1843,GPs,Occitanie,2022-01-01,1987
1844,GPs,Occitanie,2022-02-01,1965
1845,GPs,Pays de la Loire,2018-01-01,248
1846,GPs,Pays de la Loire,2018-02-01,272
1847,GPs,Pays de la Loire,2018-03-01,281
1848,GPs,Pays de la Loire,2018-04-01,288
1849,GPs,Pays de la Loire,2018-05-01,302
1850,GPs,Pays de la Loire,2018-06-01,326
1851,GPs,Pays de la Loire,2018-07-01,344
1852,GPs,Pays de la Loire,2018-08-01,358
1853,GPs,Pays de la Loire,2018-09-01,421
1854,GPs,Pays de la Loire,2018-10-01,500
1855,GPs,Pays de la Loire,2018-11-01,542
1856,GPs,Pays de la Loire,2018-12-01,583
1857,GPs,Pays de la Loire,2019-01-01,599
1858,GPs,Pays de la Loire,2019-02-01,614
1859,GPs,Pays de la Loire,2019-03-01,646
1860,GPs,Pays de la Loire,2019-04-01,664
1861,GPs,Pays de la Loire,2019-05-01,682
1862,GPs,Pays de la Loire,2019-06-01,700
1863,GPs,Pays de la Loire,2019-07-01,704
1864,GPs,Pays de la Loire,2019-08-01,707
1865,GPs,Pays de la Loire,2019-09-01,735
1866,GPs,Pays de la Loire,2019-10-01,746
1867,GPs,Pays de la Loire,2019-11-01,746
1868,GPs,Pays de la Loire,2019-12-01,789
1869,GPs,Pays de la Loire,2020-01-01,774
1870,GPs,Pays de la Loire,2020-02-01,785
1871,GPs,Pays de la Loire,2020-03-01,886
1872,GPs,Pays de la Loire,2020-04-01,906
1873,GPs,Pays de la Loire,2020-05-01,906
1874,GPs,Pays de la Loire,2020-06-01,924
1875,GPs,Pays de la Loire,2020-07-01,903
1876,GPs,Pays de la Loire,2020-08-01,899
1877,GPs,Pays de la Loire,2020-09-01,920
1878,GPs,Pays de la Loire,2020-10-01,932
1879,GPs,Pays de la Loire,2020-11-01,944
1880,GPs,Pays de la Loire,2020-12-01,968
1881,GPs,Pays de la Loire,2021-01-01,986
1882,GPs,Pays de la Loire,2021-02-01,997
1883,GPs,Pays de la Loire,2021-03-01,1005
1884,GPs,Pays de la Loire,2021-04-01,1008
1885,GPs,Pays de la Loire,2021-05-01,1013
1886,GPs,Pays de la Loire,2021-06-01,1034
1887,GPs,Pays de la Loire,2021-07-01,1046
1888,GPs,Pays de la Loire,2021-08-01,1054
1889,GPs,Pays de la Loire,2021-09-01,1122
1890,GPs,Pays de la Loire,2021-10-01,1118
1891,GPs,Pays de la Loire,2021-11-01,1114
1892,GPs,Pays de la Loire,2021-12-01,1135
1893,GPs,Pays de la Loire,2022-01-01,1145
1894,GPs,Pays de la Loire,2022-02-01,1143
1895,GPs,Provence-Alpes-Côte d'Azur,2018-01-01,298
1896,GPs,Provence-Alpes-Côte d'Azur,2018-02-01,308
1897,GPs,Provence-Alpes-Côte d'Azur,2018-03-01,326
1898,GPs,Provence-Alpes-Côte d'Azur,2018-04-01,353
1899,GPs,Provence-Alpes-Côte d'Azur,2018-05-01,399
1900,GPs,Provence-Alpes-Côte d'Azur,2018-06-01,418
1901,GPs,Provence-Alpes-Côte d'Azur,2018-07-01,436
1902,GPs,Provence-Alpes-Côte d'Azur,2018-08-01,447
1903,GPs,Provence-Alpes-Côte d'Azur,2018-09-01,566
1904,GPs,Provence-Alpes-Côte d'Azur,2018-10-01,657
1905,GPs,Provence-Alpes-Côte d'Azur,2018-11-01,742
1906,GPs,Provence-Alpes-Côte d'Azur,2018-12-01,799
1907,GPs,Provence-Alpes-Côte d'Azur,2019-01-01,818
1908,GPs,Provence-Alpes-Côte d'Azur,2019-02-01,846
1909,GPs,Provence-Alpes-Côte d'Azur,2019-03-01,888
1910,GPs,Provence-Alpes-Côte d'Azur,2019-04-01,912
1911,GPs,Provence-Alpes-Côte d'Azur,2019-05-01,946
1912,GPs,Provence-Alpes-Côte d'Azur,2019-06-01,979
1913,GPs,Provence-Alpes-Côte d'Azur,2019-07-01,1006
1914,GPs,Provence-Alpes-Côte d'Azur,2019-08-01,1021
1915,GPs,Provence-Alpes-Côte d'Azur,2019-09-01,1066
1916,GPs,Provence-Alpes-Côte d'Azur,2019-10-01,1090
1917,GPs,Provence-Alpes-Côte d'Azur,2019-11-01,1135
1918,GPs,Provence-Alpes-Côte d'Azur,2019-12-01,1186
1919,GPs,Provence-Alpes-Côte d'Azur,2020-01-01,1221
1920,GPs,Provence-Alpes-Côte d'Azur,2020-02-01,1258
1921,GPs,Provence-Alpes-Côte d'Azur,2020-03-01,1463
1922,GPs,Provence-Alpes-Côte d'Azur,2020-04-01,1531
1923,GPs,Provence-Alpes-Côte d'Azur,2020-05-01,1568
1924,GPs,Provence-Alpes-Côte d'Azur,2020-06-01,1609
1925,GPs,Provence-Alpes-Côte d'Azur,2020-07-01,1628
1926,GPs,Provence-Alpes-Côte d'Azur,2020-08-01,1627
1927,GPs,Provence-Alpes-Côte d'Azur,2020-09-01,1678
1928,GPs,Provence-Alpes-Côte d'Azur,2020-10-01,1726
1929,GPs,Provence-Alpes-Côte d'Azur,2020-11-01,1733
1930,GPs,Provence-Alpes-Côte d'Azur,2020-12-01,1785
1931,GPs,Provence-Alpes-Côte d'Azur,2021-01-01,1799
1932,GPs,Provence-Alpes-Côte d'Azur,2021-02-01,1821
1933,GPs,Provence-Alpes-Côte d'Azur,2021-03-01,1844
1934,GPs,Provence-Alpes-Côte d'Azur,2021-04-01,1856
1935,GPs,Provence-Alpes-Côte d'Azur,2021-05-01,1869
1936,GPs,Provence-Alpes-Côte d'Azur,2021-06-01,1901
1937,GPs,Provence-Alpes-Côte d'Azur,2021-07-01,1904
1938,GPs,Provence-Alpes-Côte d'Azur,2021-08-01,1918
1939,GPs,Provence-Alpes-Côte d'Azur,2021-09-01,1988
1940,GPs,Provence-Alpes-Côte d'Azur,2021-10-01,1974
1941,GPs,Provence-Alpes-Côte d'Azur,2021-11-01,1974
1942,GPs,Provence-Alpes-Côte d'Azur,2021-12-01,1995
1943,GPs,Provence-Alpes-Côte d'Azur,2022-01-01,1990
1944,GPs,Provence-Alpes-Côte d'Azur,2022-02-01,1977
1945,GPs,Île-de-France,2018-01-01,1539
1946,GPs,Île-de-France,2018-02-01,1583
1947,GPs,Île-de-France,2018-03-01,1659
1948,GPs,Île-de-France,2018-04-01,1720
1949,GPs,Île-de-France,2018-05-01,1794
1950,GPs,Île-de-France,2018-06-01,1868
1951,GPs,Île-de-France,2018-07-01,1918
1952,GPs,Île-de-France,2018-08-01,1970
1953,GPs,Île-de-France,2018-09-01,2181
1954,GPs,Île-de-France,2018-10-01,2400
1955,GPs,Île-de-France,2018-11-01,2586
1956,GPs,Île-de-France,2018-12-01,2719
1957,GPs,Île-de-France,2019-01-01,2782
1958,GPs,Île-de-France,2019-02-01,2865
1959,GPs,Île-de-France,2019-03-01,2962
1960,GPs,Île-de-France,2019-04-01,2982
1961,GPs,Île-de-France,2019-05-01,3047
1962,GPs,Île-de-France,2019-06-01,3107
1963,GPs,Île-de-France,2019-07-01,3163
1964,GPs,Île-de-France,2019-08-01,3171
1965,GPs,Île-de-France,2019-09-01,3240
1966,GPs,Île-de-France,2019-10-01,3307
1967,GPs,Île-de-France,2019-11-01,3355
1968,GPs,Île-de-France,2019-12-01,3439
1969,GPs,Île-de-France,2020-01-01,3505
1970,GPs,Île-de-France,2020-02-01,3555
1971,GPs,Île-de-France,2020-03-01,3894
1972,GPs,Île-de-France,2020-04-01,4032
1973,GPs,Île-de-France,2020-05-01,4085
1974,GPs,Île-de-France,2020-06-01,4124
1975,GPs,Île-de-France,2020-07-01,4141
1976,GPs,Île-de-France,2020-08-01,4129
1977,GPs,Île-de-France,2020-09-01,4196
1978,GPs,Île-de-France,2020-10-01,4273
1979,GPs,Île-de-France,2020-11-01,4322
1980,GPs,Île-de-France,2020-12-01,4411
1981,GPs,Île-de-France,2021-01-01,4430
1982,GPs,Île-de-France,2021-02-01,4461
1983,GPs,Île-de-France,2021-03-01,4510
1984,GPs,Île-de-France,2021-04-01,4538
1985,GPs,Île-de-France,2021-05-01,4568
1986,GPs,Île-de-France,2021-06-01,4607
1987,GPs,Île-de-France,2021-07-01,4518
1988,GPs,Île-de-France,2021-08-01,4558
1989,GPs,Île-de-France,2021-09-01,4722
1990,GPs,Île-de-France,2021-10-01,4751
1991,GPs,Île-de-France,2021-11-01,4777
1992,GPs,Île-de-France,2021-12-01,4826
1993,GPs,Île-de-France,2022-01-01,4804
1994,GPs,Île-de-France,2022-02-01,4769
1995,Gynaecologists,Auvergne-Rhône-Alpes,2018-01-01,186
1996,Gynaecologists,Auvergne-Rhône-Alpes,2018-02-01,187
1997,Gynaecologists,Auvergne-Rhône-Alpes,2018-03-01,194
1998,Gynaecologists,Auvergne-Rhône-Alpes,2018-04-01,198
1999,Gynaecologists,Auvergne-Rhône-Alpes,2018-05-01,198
2000,Gynaecologists,Auvergne-Rhône-Alpes,2018-06-01,198
2001,Gynaecologists,Auvergne-Rhône-Alpes,2018-07-01,199
2002,Gynaecologists,Auvergne-Rhône-Alpes,2018-08-01,200
2003,Gynaecologists,Auvergne-Rhône-Alpes,2018-09-01,226
2004,Gynaecologists,Auvergne-Rhône-Alpes,2018-10-01,244
2005,Gynaecologists,Auvergne-Rhône-Alpes,2018-11-01,268
2006,Gynaecologists,Auvergne-Rhône-Alpes,2018-12-01,270
2007,Gynaecologists,Auvergne-Rhône-Alpes,2019-01-01,269
2008,Gynaecologists,Auvergne-Rhône-Alpes,2019-02-01,271
2009,Gynaecologists,Auvergne-Rhône-Alpes,2019-03-01,274
2010,Gynaecologists,Auvergne-Rhône-Alpes,2019-04-01,284
2011,Gynaecologists,Auvergne-Rhône-Alpes,2019-05-01,287
2012,Gynaecologists,Auvergne-Rhône-Alpes,2019-06-01,289
2013,Gynaecologists,Auvergne-Rhône-Alpes,2019-07-01,295
2014,Gynaecologists,Auvergne-Rhône-Alpes,2019-08-01,297
2015,Gynaecologists,Auvergne-Rhône-Alpes,2019-09-01,317
2016,Gynaecologists,Auvergne-Rhône-Alpes,2019-10-01,317
2017,Gynaecologists,Auvergne-Rhône-Alpes,2019-11-01,320
2018,Gynaecologists,Auvergne-Rhône-Alpes,2019-12-01,330
2019,Gynaecologists,Auvergne-Rhône-Alpes,2020-01-01,326
2020,Gynaecologists,Auvergne-Rhône-Alpes,2020-02-01,346
2021,Gynaecologists,Auvergne-Rhône-Alpes,2020-03-01,350
2022,Gynaecologists,Auvergne-Rhône-Alpes,2020-04-01,353
2023,Gynaecologists,Auvergne-Rhône-Alpes,2020-05-01,355
2024,Gynaecologists,Auvergne-Rhône-Alpes,2020-06-01,362
2025,Gynaecologists,Auvergne-Rhône-Alpes,2020-07-01,361
2026,Gynaecologists,Auvergne-Rhône-Alpes,2020-08-01,361
2027,Gynaecologists,Auvergne-Rhône-Alpes,2020-09-01,371
2028,Gynaecologists,Auvergne-Rhône-Alpes,2020-10-01,368
2029,Gynaecologists,Auvergne-Rhône-Alpes,2020-11-01,372
2030,Gynaecologists,Auvergne-Rhône-Alpes,2020-12-01,376
2031,Gynaecologists,Auvergne-Rhône-Alpes,2021-01-01,369
2032,Gynaecologists,Auvergne-Rhône-Alpes,2021-02-01,368
2033,Gynaecologists,Auvergne-Rhône-Alpes,2021-03-01,370
2034,Gynaecologists,Auvergne-Rhône-Alpes,2021-04-01,367
2035,Gynaecologists,Auvergne-Rhône-Alpes,2021-05-01,367
2036,Gynaecologists,Auvergne-Rhône-Alpes,2021-06-01,371
2037,Gynaecologists,Auvergne-Rhône-Alpes,2021-07-01,373
2038,Gynaecologists,Auvergne-Rhône-Alpes,2021-08-01,373
2039,Gynaecologists,Auvergne-Rhône-Alpes,2021-09-01,380
2040,Gynaecologists,Auvergne-Rhône-Alpes,2021-10-01,379
2041,Gynaecologists,Auvergne-Rhône-Alpes,2021-11-01,383
2042,Gynaecologists,Auvergne-Rhône-Alpes,2021-12-01,383
2043,Gynaecologists,Auvergne-Rhône-Alpes,2022-01-01,379
2044,Gynaecologists,Auvergne-Rhône-Alpes,2022-02-01,379
2045,Gynaecologists,Bourgogne-Franche-Comté,2018-01-01,18
2046,Gynaecologists,Bourgogne-Franche-Comté,2018-02-01,18
2047,Gynaecologists,Bourgogne-Franche-Comté,2018-03-01,19
2048,Gynaecologists,Bourgogne-Franche-Comté,2018-04-01,19
2049,Gynaecologists,Bourgogne-Franche-Comté,2018-05-01,24
2050,Gynaecologists,Bourgogne-Franche-Comté,2018-06-01,24
2051,Gynaecologists,Bourgogne-Franche-Comté,2018-07-01,26
2052,Gynaecologists,Bourgogne-Franche-Comté,2018-08-01,26
2053,Gynaecologists,Bourgogne-Franche-Comté,2018-09-01,29
2054,Gynaecologists,Bourgogne-Franche-Comté,2018-10-01,34
2055,Gynaecologists,Bourgogne-Franche-Comté,2018-11-01,46
2056,Gynaecologists,Bourgogne-Franche-Comté,2018-12-01,49
2057,Gynaecologists,Bourgogne-Franche-Comté,2019-01-01,51
2058,Gynaecologists,Bourgogne-Franche-Comté,2019-02-01,51
2059,Gynaecologists,Bourgogne-Franche-Comté,2019-03-01,53
2060,Gynaecologists,Bourgogne-Franche-Comté,2019-04-01,54
2061,Gynaecologists,Bourgogne-Franche-Comté,2019-05-01,54
2062,Gynaecologists,Bourgogne-Franche-Comté,2019-06-01,54
2063,Gynaecologists,Bourgogne-Franche-Comté,2019-07-01,56
2064,Gynaecologists,Bourgogne-Franche-Comté,2019-08-01,56
2065,Gynaecologists,Bourgogne-Franche-Comté,2019-09-01,58
2066,Gynaecologists,Bourgogne-Franche-Comté,2019-10-01,59
2067,Gynaecologists,Bourgogne-Franche-Comté,2019-11-01,60
2068,Gynaecologists,Bourgogne-Franche-Comté,2019-12-01,60
2069,Gynaecologists,Bourgogne-Franche-Comté,2020-01-01,73
2070,Gynaecologists,Bourgogne-Franche-Comté,2020-02-01,71
2071,Gynaecologists,Bourgogne-Franche-Comté,2020-03-01,72
2072,Gynaecologists,Bourgogne-Franche-Comté,2020-04-01,72
2073,Gynaecologists,Bourgogne-Franche-Comté,2020-05-01,73
2074,Gynaecologists,Bourgogne-Franche-Comté,2020-06-01,75
2075,Gynaecologists,Bourgogne-Franche-Comté,2020-07-01,75
2076,Gynaecologists,Bourgogne-Franche-Comté,2020-08-01,76
2077,Gynaecologists,Bourgogne-Franche-Comté,2020-09-01,80
2078,Gynaecologists,Bourgogne-Franche-Comté,2020-10-01,81
2079,Gynaecologists,Bourgogne-Franche-Comté,2020-11-01,84
2080,Gynaecologists,Bourgogne-Franche-Comté,2020-12-01,86
2081,Gynaecologists,Bourgogne-Franche-Comté,2021-01-01,89
2082,Gynaecologists,Bourgogne-Franche-Comté,2021-02-01,92
2083,Gynaecologists,Bourgogne-Franche-Comté,2021-03-01,94
2084,Gynaecologists,Bourgogne-Franche-Comté,2021-04-01,94
2085,Gynaecologists,Bourgogne-Franche-Comté,2021-05-01,94
2086,Gynaecologists,Bourgogne-Franche-Comté,2021-06-01,94
2087,Gynaecologists,Bourgogne-Franche-Comté,2021-07-01,92
2088,Gynaecologists,Bourgogne-Franche-Comté,2021-08-01,91
2089,Gynaecologists,Bourgogne-Franche-Comté,2021-09-01,91
2090,Gynaecologists,Bourgogne-Franche-Comté,2021-10-01,90
2091,Gynaecologists,Bourgogne-Franche-Comté,2021-11-01,90
2092,Gynaecologists,Bourgogne-Franche-Comté,2021-12-01,88
2093,Gynaecologists,Bourgogne-Franche-Comté,2022-01-01,88
2094,Gynaecologists,Bourgogne-Franche-Comté,2022-02-01,88
2095,Gynaecologists,Bretagne,2018-01-01,45
2096,Gynaecologists,Bretagne,2018-02-01,45
2097,Gynaecologists,Bretagne,2018-03-01,53
2098,Gynaecologists,Bretagne,2018-04-01,52
2099,Gynaecologists,Bretagne,2018-05-01,55
2100,Gynaecologists,Bretagne,2018-06-01,55
2101,Gynaecologists,Bretagne,2018-07-01,56
2102,Gynaecologists,Bretagne,2018-08-01,56
2103,Gynaecologists,Bretagne,2018-09-01,60
2104,Gynaecologists,Bretagne,2018-10-01,61
2105,Gynaecologists,Bretagne,2018-11-01,62
2106,Gynaecologists,Bretagne,2018-12-01,62
2107,Gynaecologists,Bretagne,2019-01-01,64
2108,Gynaecologists,Bretagne,2019-02-01,62
2109,Gynaecologists,Bretagne,2019-03-01,65
2110,Gynaecologists,Bretagne,2019-04-01,67
2111,Gynaecologists,Bretagne,2019-05-01,67
2112,Gynaecologists,Bretagne,2019-06-01,67
2113,Gynaecologists,Bretagne,2019-07-01,70
2114,Gynaecologists,Bretagne,2019-08-01,70
2115,Gynaecologists,Bretagne,2019-09-01,70
2116,Gynaecologists,Bretagne,2019-10-01,72
2117,Gynaecologists,Bretagne,2019-11-01,72
2118,Gynaecologists,Bretagne,2019-12-01,75
2119,Gynaecologists,Bretagne,2020-01-01,77
2120,Gynaecologists,Bretagne,2020-02-01,77
2121,Gynaecologists,Bretagne,2020-03-01,83
2122,Gynaecologists,Bretagne,2020-04-01,83
2123,Gynaecologists,Bretagne,2020-05-01,83
2124,Gynaecologists,Bretagne,2020-06-01,83
2125,Gynaecologists,Bretagne,2020-07-01,81
2126,Gynaecologists,Bretagne,2020-08-01,81
2127,Gynaecologists,Bretagne,2020-09-01,82
2128,Gynaecologists,Bretagne,2020-10-01,81
2129,Gynaecologists,Bretagne,2020-11-01,82
2130,Gynaecologists,Bretagne,2020-12-01,82
2131,Gynaecologists,Bretagne,2021-01-01,83
2132,Gynaecologists,Bretagne,2021-02-01,83
2133,Gynaecologists,Bretagne,2021-03-01,84
2134,Gynaecologists,Bretagne,2021-04-01,84
2135,Gynaecologists,Bretagne,2021-05-01,84
2136,Gynaecologists,Bretagne,2021-06-01,85
2137,Gynaecologists,Bretagne,2021-07-01,86
2138,Gynaecologists,Bretagne,2021-08-01,86
2139,Gynaecologists,Bretagne,2021-09-01,90
2140,Gynaecologists,Bretagne,2021-10-01,91
2141,Gynaecologists,Bretagne,2021-11-01,94
2142,Gynaecologists,Bretagne,2021-12-01,93
2143,Gynaecologists,Bretagne,2022-01-01,93
2144,Gynaecologists,Bretagne,2022-02-01,92
2145,Gynaecologists,Centre-Val de Loire,2018-01-01,34
2146,Gynaecologists,Centre-Val de Loire,2018-02-01,35
2147,Gynaecologists,Centre-Val de Loire,2018-03-01,37
2148,Gynaecologists,Centre-Val de Loire,2018-04-01,37
2149,Gynaecologists,Centre-Val de Loire,2018-05-01,39
2150,Gynaecologists,Centre-Val de Loire,2018-06-01,40
2151,Gynaecologists,Centre-Val de Loire,2018-07-01,40
2152,Gynaecologists,Centre-Val de Loire,2018-08-01,40
2153,Gynaecologists,Centre-Val de Loire,2018-09-01,42
2154,Gynaecologists,Centre-Val de Loire,2018-10-01,45
2155,Gynaecologists,Centre-Val de Loire,2018-11-01,46
2156,Gynaecologists,Centre-Val de Loire,2018-12-01,48
2157,Gynaecologists,Centre-Val de Loire,2019-01-01,49
2158,Gynaecologists,Centre-Val de Loire,2019-02-01,50
2159,Gynaecologists,Centre-Val de Loire,2019-03-01,51
2160,Gynaecologists,Centre-Val de Loire,2019-04-01,51
2161,Gynaecologists,Centre-Val de Loire,2019-05-01,51
2162,Gynaecologists,Centre-Val de Loire,2019-06-01,51
2163,Gynaecologists,Centre-Val de Loire,2019-07-01,53
2164,Gynaecologists,Centre-Val de Loire,2019-08-01,53
2165,Gynaecologists,Centre-Val de Loire,2019-09-01,53
2166,Gynaecologists,Centre-Val de Loire,2019-10-01,54
2167,Gynaecologists,Centre-Val de Loire,2019-11-01,54
2168,Gynaecologists,Centre-Val de Loire,2019-12-01,56
2169,Gynaecologists,Centre-Val de Loire,2020-01-01,56
2170,Gynaecologists,Centre-Val de Loire,2020-02-01,59
2171,Gynaecologists,Centre-Val de Loire,2020-03-01,60
2172,Gynaecologists,Centre-Val de Loire,2020-04-01,58
2173,Gynaecologists,Centre-Val de Loire,2020-05-01,61
2174,Gynaecologists,Centre-Val de Loire,2020-06-01,62
2175,Gynaecologists,Centre-Val de Loire,2020-07-01,62
2176,Gynaecologists,Centre-Val de Loire,2020-08-01,62
2177,Gynaecologists,Centre-Val de Loire,2020-09-01,64
2178,Gynaecologists,Centre-Val de Loire,2020-10-01,64
2179,Gynaecologists,Centre-Val de Loire,2020-11-01,65
2180,Gynaecologists,Centre-Val de Loire,2020-12-01,66
2181,Gynaecologists,Centre-Val de Loire,2021-01-01,67
2182,Gynaecologists,Centre-Val de Loire,2021-02-01,67
2183,Gynaecologists,Centre-Val de Loire,2021-03-01,69
2184,Gynaecologists,Centre-Val de Loire,2021-04-01,69
2185,Gynaecologists,Centre-Val de Loire,2021-05-01,70
2186,Gynaecologists,Centre-Val de Loire,2021-06-01,72
2187,Gynaecologists,Centre-Val de Loire,2021-07-01,71
2188,Gynaecologists,Centre-Val de Loire,2021-08-01,70
2189,Gynaecologists,Centre-Val de Loire,2021-09-01,69
2190,Gynaecologists,Centre-Val de Loire,2021-10-01,70
2191,Gynaecologists,Centre-Val de Loire,2021-11-01,73
2192,Gynaecologists,Centre-Val de Loire,2021-12-01,76
2193,Gynaecologists,Centre-Val de Loire,2022-01-01,76
